text,label
"Subject: 

George,

I am back in the office and ready to focus on the project.  I still have
the concerns that I had last week.  Specifically that the costs of our
project are too high.  I have gathered more information that support my
concerns.  Based on my research, I believe the project should cost around
$10.5 million.  The components are as follows:

     Unit Cost, Site work, &
     builders profit($52/sf)             $7.6 million

     Land                      1.15

     Interim Financing               .85

     Common Areas                     .80

     Total                         $10.4

Since Reagan's last 12 units are selling for around $190,000, I am unable
to get comfortable building a larger project at over $95,000/unit in costs.

Also, the comps used in the appraisal from Austin appear to be class A
properties.  It seems unlikely that student housing in San Marcos can
produce the same rent or sales price.  There should adjustments for
location and the seasonal nature of student rental property.  I recognize
that Sagewood is currently performing at occupancy and $/foot rental rates
that are closer to the appraisal and your pro formas, however, we do not
believe that the market will sustain these levels on a permanent basis.
Supply will inevitablely increase to drive this market more in balance.

After the real estate expert from Houston reviewed the proforma and cost
estimates, his comments were that the appraisal is overly optimistic.  He
feels that the permanent financing would potentially be around $9.8
million.  We would not even be able to cover the interim financing.

Keith and I have reviewed the project thoroughly and are in agreement that
we cannot proceed with total cost estimates significantly above $10.5
million.   We would like to have a conference call Tuesday afternoon to 
discuss
alternatives.

Phillip



",GENERAL
"Subject: FW: Cross Commodity

John,

Did you put Frank Hayden up to this?  If this decision is up to me I would 
consider authorizing Mike G., Frank E., Keith H. and myself to trade west 
power.  What do you think?

Phillip
---------------------- Forwarded by Phillip K Allen/HOU/ECT on 03/06/2001 
10:48 AM ---------------------------
From: Frank Hayden/ENRON@enronXgate on 03/05/2001 09:27 AM CST
To: Phillip K Allen/HOU/ECT@ECT
cc:  
Subject: FW: Cross Commodity



 -----Original Message-----
From:  Hayden, Frank  
Sent: Friday, March 02, 2001 7:01 PM
To: Presto, Kevin; Zufferli, John; McKay, Jonathan; Belden, Tim; Shively, 
Hunter; Neal, Scott; Martin, Thomas; Allen, Phillip; Arnold, John
Subject: Cross Commodity
Importance: High


I,ve been asked to provide an updated list on who is authorized to cross 
trade what commodities/products.  As soon as possible, please reply to this 
email with the names of only the authorized &cross commodity8 traders and 
their respective commodities. (natural gas, crude, heat, gasoline, weather, 
precip, coal, power, forex (list currency), etc..)

Thanks,

Frank


PS. Traders limited to one commodity do not need to be included on this list.



",DEADLINE
"Subject: 

Daryl,

Here is the file that includes the proforma, unit costs, and comps.  This 
file was prepared by the builder/developer.


The architect that has begun to work on the project is Kipp Flores.  They are 
in Austin.

Thank you for your time this evening.  Your comments were very helpful.  I 
appreciate you and Greg taking a look at this project.

Phillip Allen
pallen@enron.com
713-853-7041",GENERAL
"Subject: 

Reagan,

Here is the cost estimate and proforma prepared by George and Larry.  I am 
faxing the site plan, elevation, and floor plans.





Phillip",GENERAL
"Subject: Revised Long Range Hydro Forecast

---------------------- Forwarded by Phillip K Allen/HOU/ECT on 03/07/2001 
01:00 PM ---------------------------


TIM HEIZENRADER
03/05/2001 09:06 AM
To: Phillip K Allen/HOU/ECT@ECT
cc: Tim Belden/HOU/ECT@ECT, Chris Gaskill/Corp/Enron@Enron 
Subject: Revised Long Range Hydro Forecast

Phillip:

Here's a summary of our current forecast(s) for PNW hydro. Please give me a 
call when you have time, and I'll explain the old BiOp / new BiOp issue.

Tim
",GENERAL
"Subject: Sagewood Phase II

---------------------- Forwarded by Phillip K Allen/HOU/ECT on 03/08/2001 
01:32 PM ---------------------------


Andrew_M_Ozuna@bankone.com on 03/07/2001 11:41:43 AM
To: Phillip.K.Allen@enron.com
cc:  
Subject: Sagewood Phase II





---------------------- Forwarded by Andrew M Ozuna/TX/BANCONE on 03/07/2001
01:41 PM ---------------------------


Andrew M Ozuna
03/06/2001 03:14 PM

To:   ""George Richards"" <cbpres@austin.rr.com>
cc:
Subject:  Sagewood Phase II


George,

Thank you for the opportunity to review your financing request for the 
Sagewood
Phase II project.  Upon receipt of all the requested information regarding the
project, we completed somewhat of a due diligence on the market.  There are a
number of concerns which need to be addressed prior to the Bank moving forward
on the transaction.  First, the pro-forma rental rates, when compared on a
Bedroom to Bedroom basis, are high relative to the market.   We adjusted
pro-forma downward to match the market rates and the rates per bedroom we are
acheiving on the existing Sagewood project.  Additionally, there are about 
500+
units coming on-line within the next 12 months in the City of San Marcos, 
this,
we believe will causes some downward rent pressures which can have a serious
effect on an over leveraged project.  We have therefore adjusted the requested
loan amount to $8,868,000.

I have summarized our issues as follows:

1.  Pro-forma rental rates were adjusted downward to market as follows:

     Pro-Forma                           Bank's Adjustment
     Unit           Unit Rent Rent/BR    Unit Rent      Rent/BR
     2 BR/2.5 BA         $1,150          $575           $950           $475
     3 BR/Unit      $1,530         $510       $1,250         $417

2.  Pro-forma expenses were increased to include a $350/unit reserve for unit
turn over.

3.  A market vacancy factor of 5% was applied to Potential Gross Income (PGI).

4.  Based on the Bank's revised N.O.I. of $1,075,000, the project can support
debt in the amount of $8,868,000, and maintain our loan parameters of 1.25x 
debt
coverage ratio, on a 25 year amo., and 8.60% phantom interest rate.

5.  The debt service will be approx. $874,000/year.

6.  Given the debt of $8,868,000, the Borrower will be required to provide
equity of $2,956,000, consisting of the following:

     Land -                   $1,121,670
     Deferred profit& Overhead     $    415,000
     Cash Equity              $1,419,268
     Total                    $2,955,938

7. Equity credit for deferred profit and overhead was limited to a percentage 
of
actual hard construction costs.

(See attached file: MAPTTRA.xls)




 - MAPTTRA.xls
",GENERAL
"Subject: Mike Grigsby

Please approve Mike Grigsby for Bloomberg.  

Thank You,
Phillip Allen",GENERAL
"Subject: 

Lucy, 

Here is a rentroll for this week.  

What is the outstanding balance on #1.  It looks like 190 + 110(this week)= 
300.  I don't think we should make him pay late fees if can't communicate 
clearly.

#2 still owe deposit?

#9  What day will she pay and is she going to pay monthly or biweekly.

Have a good weekend.  I will talk to you next week.

In about two weeks we should know for sure if these buyers are going to buy 
the property.  I will keep you informed.

Phillip",GENERAL
"Subject: Alliance netback worksheet

---------------------- Forwarded by Phillip K Allen/HOU/ECT on 04/10/2000 
02:09 PM ---------------------------
   
	
	
	From:  Julie A Gomez                           04/01/2000 07:11 AM
	

To: Hunter S Shively/HOU/ECT@ECT, Phillip K Allen/HOU/ECT@ECT
cc:  
Subject: Alliance netback worksheet

Hello Men-

I have attached my worksheet in case you want to review the data while I am 
on holiday.

Thanks,

Julie  :-)


",GENERAL
"Subject: matt Smith

---------------------- Forwarded by Phillip K Allen/HOU/ECT on 03/12/2001 
11:47 AM ---------------------------


Mike Grigsby
03/07/2001 08:05 PM
To: Phillip K Allen/HOU/ECT@ECT
cc:  
Subject: matt Smith

Let's have Matt start on the following:

Database for hourly storage activity on Socal.  Begin forecasting hourly and 
daily activity by backing out receipts, using ISO load actuals and backing 
out real time imports to get in state gen numbers for gas consumption, and 
then using temps to estimate core gas load.  Back testing once he gets 
database created should help him forecast core demand.

Update Socal and PG&E forecast sheets.  Also, break out new gen by EPNG and 
TW pipelines.

Mike
",GENERAL
"Subject: 

George,

I didn't receive the information on work completed or started.  Please send 
it this morning.  

We haven't discussed how to proceed with the land.  The easiest treatment 
would be just to deed it to us.  However, it might be more
advantageous to convey the partnership.

Also, I would like to speak to Hugo today.  I didn't find a Quattro 
Engineering in Buda.  Can you put me in contact with him.

Talk to you later.

Phillip ",DEADLINE
"Subject: FW: ALL 1099 TAX QUESTIONS - ANSWERED

---------------------- Forwarded by Phillip K Allen/HOU/ECT on 03/13/2001 
04:00 PM ---------------------------


""Benotti, Stephen"" <stephen.benotti@painewebber.com> on 03/13/2001 12:58:24 PM
To: ""'pallen@enron.com'"" <pallen@enron.com>
cc:  
Subject: FW: ALL 1099 TAX QUESTIONS - ANSWERED




Notice Regarding Entry of Orders and Instructions: Please
do not transmit orders and/or instructions regarding your
PaineWebber account(s) by e-mail. Orders and/or instructions
transmitted by e-mail will not be accepted by PaineWebber and
PaineWebber will not be responsible for carrying out such orders
and/or instructions.  Notice Regarding Privacy and Confidentiality:
PaineWebber reserves the right to monitor and review the content of 
all e-mail communications sent and/or received by its employees.
 - 1494 How To File.pdf
",SPAM/PROMO
"Subject: Bishops Corner, Ltd. Buyout

Jacques,

George finally sent me some information.  Please look over his email.  He 
wants us to buy him out.  Keith and I think this is a joke.  

We still need to speak to his engineer and find out about his soil study to 
determine if it has any value going forward.  I don't believe the architect 
work will be of any use to us.  I don't think they deserve any compensation 
for their time due to the fact that intentional or not the project they were 
proposing was unsupportable by the market.  

My version of a buyout is attached.

I need your expert advise.  I am ready to offer my version or threaten to 
foreclose.  Do they have a case that they are due money for their time?  
Since their cost
and fees didn't hold up versus the market and we didn't execute a contract, I 
wouldn't think they would stand a chance.  There isn't any time to waste so I 
want to respond to their offer asap.

Call me with your thoughts.

Phillip




---------------------- Forwarded by Phillip K Allen/HOU/ECT on 03/14/2001 
08:36 AM ---------------------------


""George Richards"" <cbpres@austin.rr.com> on 03/13/2001 11:29:49 PM
Please respond to <cbpres@austin.rr.com>
To: ""Phillip Allen"" <pallen@enron.com>, ""Keith Holst"" <kholst@enron.com>
cc: ""Larry Lewter"" <LLEWTER@austin.rr.com>, ""Claudia L. Crocker"" 
<clclegal2@aol.com> 
Subject: Bishops Corner, Ltd. Buyout




[IMAGE][IMAGE]??????????? ??????????? 


 

8511 Horseshoe Ledge, Austin, TX? 78730-2840

Telephone (512) 338-1119? Fax(512)338-1103
E-Mail? cbpres@austin.rr.com

?


?

?

?

March 13, 2001? 

Phillip Allen

Keith Holst

ENRON

1400 Smith Street

Houston, TX? 77002-7361

Subject: Bishops Corner, Ltd. -- Restructure or Buyout

Dear Phillip and Keith: 

We are prepared to sell Bishops Corner, Ltd. for reimbursement of our cash 
expenditures; compensation for our management services and your assumption of 
all note obligations and design contracts.? 

As shown on the attached summary table, cash expenditures total $21,196 and 
existing contracts to the architect, civil engineer, soils testing company, 
and appraisal total $67,050.? The due on these contracts is $61,175, of which 
current unpaid invoices due total $37,325.

Acting in good faith, we have invested an enormous amount of time into this 
project for more than five months and have completed most of the major design 
and other pre-construction elements.? As it is a major project for a firm of 
our size, it was given top priority with other projects being delayed or 
rejected, and we are now left with no project to pursue.? 

Two methods for valuing this development management are 1) based on a 
percentage of the minimum $1.4MM fee we were to have earned and 2) based on 
your prior valuation of our time.? For the first, we feel that at least 25%, 
or $350,000, of the minimum $1.4MM fee has been earned to date.? For the 
second, in your prior correspondence you valued our time at $500,000 per 
year, which would mean this period was worth $208,333.? Either of these 
valuations seem quite fair and reasonable, especially as neither includes the 
forfeit of our 40% interest in the project worth $0.8--$1.2MM. ?However, in 
the hope that we can maintain a good relationship with the prospect of future 
projects, we are willing to accept only a small monthly fee of $15,000 per 
month to cover a portion of our direct time and overhead.? As shown in the 
attached table, this fee, plus cash outlays and less accrued interest brings 
the total net buyout to $78,946.? 

We still believe that this project needs the professional services that we 
offer and have provided.? However, if you accept the terms of this buyout 
offer, which we truly feel is quite fair and reasonable, then, we are 
prepared to be bought out and leave this extraordinary project to you both.? 
If this is your 



choice, either contact us, or have your attorney contact our attorney, 
Claudia Crocker, no later than Friday of this week.? The attorneys can then 
draft whatever minimal documents are necessary for the transfer of the 
Bishops Corner, Ltd. Partnership to you following receipt of the buyout 
amount and assumption of the outstanding professional design contracts.

Thank you.

?

Sincerely,

[IMAGE]

?

?

?

George W. Richards 

President

P.S.????? Copies of contracts will be forwarded upon acceptance of buyout.

?

cc:??????? Larry Lewter
??????????? Claudia Crocker
 - image001.wmz
 - image002.gif
 - image003.png
 - image004.gif
 - header.htm
 - oledata.mso
 - Restructure Buyout.xls
",DEADLINE
"Subject: 

Here is the buyout spreadsheet again with a slight tweak in the format.  The 
summary  presents the numbers as only $1400 in concessions.
",GENERAL
"Subject: 

Gentlemen,

Today I finally received some information on the status of the work done to 
date.  I spoke to Hugo Alexandro at Cuatro Consultants.  The property is 
still in two parcels.  Hugo has completed a platt to combine into one  lot 
and is ready to submit it to the city of San Marcos.  He has also completed a 
topographical survey and a tree survey.  In addition, he has begun to 
coordinate with the city on the replatting and a couple of easements on the 
smaller parcel, as well as, beginning the work on the grading.  Hugo is going 
to fax me a written letter of the scope of work he has been engaged to 
complete.  The total cost of his services are estimated at $38,000 of which 
$14,000 are due now for work completed.  

We are trying to resolve the issues of outstanding work and bills incurred by 
the original developer so we can obtain the title to the land.  If we can 
continue to use Cuatro then it would be one less point of contention.  Hugo's 
number is 512-295-8052.  I thought you might want to contact him directly and 
ask him some questions.  I spoke to him about the possibility of your call 
and he was fine with that.  

Now we are going to try and determine if any of the work performed by Kipp 
Flores can be used.

Keith and I appreciate you meeting with us on Sunday.  We left very 
optimistic about the prospect of working with you on this project.

Call me with feedback after you speak to Hugo or with any other ideas about 
moving this project forward.

Phillip",GENERAL
